transaction_id,title,description,seller_user_id,buyer_user_id,create_timestamp,created_timestamp,paid_timestamp,shipped_timestamp,quantity,listing_image_id,receipt_id,is_digital,file_data,listing_id,sku,product_id,transaction_type,price,shipping_cost,variations,product_data,shipping_profile_id,min_processing_days,max_processing_days,shipping_method,shipping_upgrade,expected_ship_date,buyer_coupon,shop_coupon
4120926867,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny TShirt, Unisex Shirt","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,224495500,1717468950,1717468950,1717468956,1717678114.0,1,5730704461,3317385887,False,,1639180476,27171581751473873429,19773292292,listing,"{'amount': 1825, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 71931465715, 'formatted_name': 'Sizes', 'formatted_value': 'XL'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [71931465715], 'values': ['XL']}]",220705902446,1,5,,,1717678114,3.65,3.65
4119661838,"Autism Vintage T-Shirt, Retro Metal Shirt, Metallica Meme Tee, Vintage Washed Relaxed Cotton Shirt, Cool Autism Gifts","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,443675333,1717450724,1717450724,1717450730,1717547253.0,1,5813487871,3317129561,False,,1679319195,14206647316631566647,20240310480,listing,"{'amount': 2400, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 54638846286, 'formatted_name': 'Colors', 'formatted_value': 'Charcoal'}, {'property_id': 514, 'value_id': 91416890176, 'formatted_name': 'Sizes', 'formatted_value': '2XL'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54638846286], 'values': ['Charcoal']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [91416890176], 'values': ['2XL']}]",220705902446,1,5,,,1717547253,4.8,4.8
4119470038,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny TShirt, Unisex Shirt","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,556073666,1717442795,1717442795,1717442801,1717543800.0,1,5730704461,3322801672,False,,1639180476,29457647441629548003,19408711481,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 54638846286, 'formatted_name': 'Colors', 'formatted_value': 'Charcoal'}, {'property_id': 514, 'value_id': 56802856687, 'formatted_name': 'Sizes', 'formatted_value': 'M'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54638846286], 'values': ['Charcoal']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [56802856687], 'values': ['M']}]",220705902446,1,5,,,1717543799,6.47,4.54
4118897468,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny TShirt, Unisex Shirt","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,277490071,1717414541,1717414541,1717414551,1717508327.0,1,5730704461,3316521111,False,,1639180476,24375842591171384684,19773292286,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 56802856687, 'formatted_name': 'Sizes', 'formatted_value': 'M'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [56802856687], 'values': ['M']}]",220705902446,1,5,,,1717508327,3.63,3.63
4116891569,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny TShirt, Unisex Shirt","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,772419361,1717217903,1717217903,1717217909,1717292419.0,1,5730704461,3320149834,False,,1639180476,56339870238510617188,19408711593,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 54657375590, 'formatted_name': 'Sizes', 'formatted_value': 'L'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375590], 'values': ['L']}]",220705902446,1,5,,,1717292418,3.63,3.63
4116298392,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny TShirt, Unisex Shirt","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,918152190,1717248505,1717248505,1717248514,1717292388.0,1,5730704461,3320359102,False,,1639180476,56339870238510617188,19408711593,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 54657375590, 'formatted_name': 'Sizes', 'formatted_value': 'L'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375590], 'values': ['L']}]",220705902446,1,5,,,1717292387,3.63,3.63
4114494655,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny TShirt, Unisex Shirt","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,169548019,1717073341,1717073341,1717073349,1717491412.0,1,5730704461,3318286496,False,,1639180476,24375842591171384684,19773292286,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 56802856687, 'formatted_name': 'Sizes', 'formatted_value': 'M'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [56802856687], 'values': ['M']}]",220705902446,1,5,,,1717491412,5.72,3.63
4110015949,"Autism Vintage T-Shirt, Retro Metal Shirt, Metallica Meme Tee, Vintage Washed Relaxed Cotton Shirt, Cool Autism Gifts","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,8002247,1716762381,1716762381,1716762386,1716844269.0,1,5813487871,3314977124,False,,1679319195,13079898900318496053,20240310474,listing,"{'amount': 2015, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 54638846286, 'formatted_name': 'Colors', 'formatted_value': 'Charcoal'}, {'property_id': 514, 'value_id': 56802856687, 'formatted_name': 'Sizes', 'formatted_value': 'M'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54638846286], 'values': ['Charcoal']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [56802856687], 'values': ['M']}]",220705902446,1,5,,,1716844269,4.03,4.03
4109183595,"Autism Vintage T-Shirt, Retro Metal Shirt, Metallica Meme Tee, Vintage Washed Relaxed Cotton Shirt, Cool Autism Gifts","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,887709800,1716707497,1716707497,1716707508,1716836804.0,1,5813487871,3308234489,False,,1679319195,15775389259195187247,20240310520,listing,"{'amount': 2015, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 66608274023, 'formatted_name': 'Colors', 'formatted_value': 'Forest Green'}, {'property_id': 514, 'value_id': 54657375590, 'formatted_name': 'Sizes', 'formatted_value': 'L'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [66608274023], 'values': ['Forest Green']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375590], 'values': ['L']}]",220705902446,1,5,,,1716836803,4.03,4.03
4106219372,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny TShirt, Unisex Shirt","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,511818169,1716535755,1716535755,1716535760,1716675087.0,1,5730704461,3312655284,False,,1639180476,45692656811217665178,19773292134,listing,"{'amount': 2160, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 54638846286, 'formatted_name': 'Colors', 'formatted_value': 'Charcoal'}, {'property_id': 514, 'value_id': 91416890176, 'formatted_name': 'Sizes', 'formatted_value': '2XL'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54638846286], 'values': ['Charcoal']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [91416890176], 'values': ['2XL']}]",220705902446,1,5,,,1716675087,4.32,4.32
